ref,addr:street,addr:housenumber,name,operator,ref:vatin,addr:postcode,addr:city,start_date
9821,Via Vivaldi,SNC,Cavallini Maria Teresa,,IT04048781001,00052,Cerveteri,2010-01-10
9822,Via Buonarroti,42,Cernusco Giuliana,,IT04127941005,00053,Civitavecchia,2005-01-01
9823,Via dei Sampieri,6/-/COMPLESSO/IACP,Comunale Poggio Verde - Corviale,,IT05903241007,00148,Roma,2007-01-09
9824,Via Prato del Cavaliere,4,Multiservizi Caerite Spa - Comunale N.3,,IT07105121003,00052,Cerveteri,2016-01-02
9825,Via Giunone Lucina,1,Scotti Manduzio Snc,dottor Roberto Manduzio e C.,IT04617131000,00050,Santa Marinella,2016-01-06
9826,Piazza Cavour snc,,Castelnuovo Sas,dottor Antonino Firriolo & C.,IT11207501005,00060,Castelnuovo Di Porto,2016-01-05
9827,Largo Giovanni XIII,5,S. Gordiano Snc Amalfitano Antonio,,IT12169581001,00053,Civitavecchia,2017-01-07
9828,Viale Odescalchi,10,Morelli  Snc,,IT05291221009,00062,Bracciano,2013-01-03
9829,Via del Carmine,6,Orlando Gaetano,,IT05392731005,00060,Magliano Romano,2013-01-03
9831,Via Anguillarese,123,Firriolo Sas,dottor  Antonino Firriolo & C.,IT11176021001,00061,Anguillara Sabazia,2011-01-03
9832,Via delle Palme,5/E,Delle Palme,Cascianini Cosetta,IT12407561005,00062,Bracciano,2017-01-07
9833,Via degli Ammiragli,52,Cipro Sas,dottor Tito Maria Serraino & C.,IT09664901007,00136,Roma,2013-01-03
9834,Via dello Stadio,93,Kutschera Fabrizio,,IT06300081004,00060,Sacrofano,2005-01-01
9835,Via Labat,5,Il Faro Sas,dottor Graziella Corsi e Andrea Baldini,IT12918641007,00053,Civitavecchia,2017-01-07
9836,Via Provinciale,18,Mitidieri Attilio,,IT08723231000,00060,Nazzano,2017-01-07
9837,Via Madonna del Riposo,121,Villa Carpegna,dottoressa Rita La Torre & C. Snc,IT06293271000,00165,Roma,2013-01-03
9839,Via Umberto I,5,Coviello Maria Concetta,,IT06449801007,00060,Civitella San Paolo,2010-01-10
9840,Viale Africa,34,Le Rughe,dottorI Vincenzo e Veronica Sanna Snc,IT06789621007,00060,Formello,2005-01-01
9841,Via Trieste,8,Pace Mercurio Vittorio,,IT00128610789,00060,Torrita Tiberina,2016-01-12
9842,Piazza Roma,16,Farmacia Comunale Apm 2,,IT05843451005,00015,Monterotondo,2017-01-10
9843,Piazza Plebiscito,17/18,Pallante Ettore,,IT00575241005,00019,Tivoli,2005-01-01
9844,Corso Garibaldi,15,Santa Barbara Snc,"Alessandra Rossi, Francesca e Stefania Brocchieri",IT13204931003,00034,Colleferro,2017-01-07
9845,Piazza Mazzini,6,Brocchieri Due Snc,dottor Renato Brocchieri,IT11496461002,00034,Colleferro,2011-01-10
9846,Viale Roma,86,Scavolini Sas Di,Biagio Pio,IT09230761000,00012,Guidonia Montecelio,2008-01-05
9847,Via nomentana,32,Farmacia Cotogni Sas,,IT14632591005,00015,Monterotondo,2019-01-08
9848,Via Casilina,130,Brizzi Paolo,Elisa Brizzi Sas,IT12433581001,00038,Valmontone,2017-01-07
9849,Via Fabrini,1,Falvo Dott. Genovese Salvatore,,IT09063261003,00039,Zagarolo,2007-01-04
9850,Corso Filippo Turati,21,Brocchieri Uno Snc,dottor Renato Brocchieri & C.,IT11459691009,00034,Colleferro,2011-01-09
9851,Via F. Corridoni,47,Luzi  Snc,,IT00417291002,00030,San Cesareo,2017-01-07
9852,Via Adige,36,Farmacia Comunale Apm 1,,IT05843451005,00015,Monterotondo,2017-01-10
9853,Piazza G. Marconi,7,Bocca Marcello,,IT04353981006,00010,San Polo Dei Cavalieri,2013-01-06
9854,Via Livio Mariani,8,Finocchi Valentina,,IT01989270663,00020,Marano Equo,2017-01-07
9855,Via Naz. Tiburtina,159,Tornaghi,"Dot.Ri Giacomo, Alessandro e Benedetta Tornaghi Snc",IT10827221002,00010,Tivoli,2010-01-08
9856,Via Tiburtina Valeria,92,Farmacie San Raffaele Sas,Bianca Maria Aiello,IT11429991000,00011,Guidonia Montecelio,2017-01-07
9857,Largo E. Tomei,1,Traversa Maria Grazia,,IT00808911002,00010,San Gregorio Da Sassola,2005-01-01
9858,Piazza S. Sebastiano,12,Palombi David,,IT00575751003,00021,Affile,2005-01-01
9859,Viale Roma,112,Farmacia Dott. Linsalata Domenico,,,00018,Palombara Sabina,2019-01-02
9860,Piazza delle Ville,33,Panatta Roberto,,IT13050281008,00022,Anticoli Corrado,2017-01-07
9861,Largo Lavatoio,1,Mastromatteo Aldo,,IT00510241003,00032,Carpineto Romano,2005-01-01
9862,Piazza della Vittoria,4,Infantino Salvatore,,IT07852201008,00025,Gerano,2010-01-10
9863,Via Roma,SNC,Giannone Giorgio,,IT00339701005,00030,Bellegra,2005-01-01
9864,Via S. Maria,1,Di Cecco,dottoressa;cecco Giustiniana & C. Sas,IT06951681003,00029,Vicovaro,2005-01-01
9865,Via Cadorna,31,Passerini Nicola & C. Sas,,IT13246871001,00028,Subiaco,2017-01-07
9866,Viale Roma,140,Farmacia Centrale S.A.S,Dottor Settimio Panzironi,IT14567471009,00012,Guidonia Montecelio,2019-01-02
9867,Via Fleming,20,Laurenzi Mario,,IT11231281004,00031,Artena,2016-01-05
9868,Via Casilina km. 50,300,Assc - Azienda Speciale Servizi Comuni,,IT08292611004,00030,Colleferro,2016-01-12
9869,Via della Vittoria,8,Zandonadi Pietrino,,IT00850391004,00030,Gavignano,2008-01-01
9870,VIALE DEI PINI,17,Leodori Rosaria,,IT12921251000,00030,Rocca Santo Stefano,2017-01-07
9871,Via Mazzini,82,Brizzi Daniele,,IT00054761002,00030,Montelanico,2005-01-01
9872,Via Regina Elena,31/A-B,Farmacia Laura Rossetti 2,,IT14414421009,00010,Marcellina,2017-01-09
9873,Viale San Giorgio,SNC,Contratti Snc,dottor Fernando Contratti & C.,IT14112391009,00020,Arcinazzo Romano,2017-01-07
9874,Via Roma,14,Gabriele Giuseppe,,IT03642290716,00020,Ciciliano,2009-01-05
9875,Via Empolitana,126,Caricari Fabio,,IT04025790587,00019,Tivoli,2010-01-10
9876,Via Giovanni Xxiii,31,Farmacia San Benedetto S.A.S.,dottor Vittorio Borrelli,IT11903391008,00030,Roiate,2018-01-01
9877,Viale Ungheria,91,Farmacia Giovannone,Alessia e Laura Albanese Snc,IT12922481002,00039,Zagarolo,2018-01-04
9878,Corso Vittorio Emanuele,80,Morelli Angioletta,,IT00477381008,00037,Segni,2005-01-01
9879,Via Maremmana Inferiore,153,Tornaghi,"Dottori Giacomo, Alessandro e Benedetta Tornaghi Snc",IT10827221002,00010,Guidonia Montecelio,2010-01-08
9880,Largo Trieste,3,Mattei Silvia Sas,,IT12659031004,00010,Sant'angelo Romano,2017-01-07
9881,Via San Marino,16,Farmacia Trucco Srl,,IT15079661003,00030,Gorga,2019-01-04
9882,Via Turati,133-135,Farmacia Comunale Apm 3,,IT05843451005,00015,Monterotondo,2017-01-10
9883,Via San Giovanni,26,Pasquale Sas,dottor Donato Antonio Pasquale & C.,IT13491781004,00036,Palestrina,2017-01-07
9884,Via Nomentana,194,Farmacia Comunale Mentana,,IT14129871001,00013,Mentana,2017-01-07
9885,Via Ignazio Silone - II Ponte IACP,,Comunale Laurentino,,IT05903241007,00143,Roma,2007-01-09
9886,Viale Cesare Pavese,310,Comunale Fonte Ostiense Ferratella,,IT05903241007,00144,Roma,2017-01-07
9887,Via Empolitana,17,Poggi Renzo,,IT00563931005,00019,Tivoli,2005-01-01
9888,Via Tiburtina,349,Farmacia Baldinelli,Dottori Baldinelli Fabio Ed Alice S.N.C.,IT14095641008,00011,Tivoli,2017-01-01
9889,Via 3 Novembre,105-109,Lodi Gaetano,,IT00381101005,00013,Mentana,2005-01-01
9890,Piazza Nazionale,15,Petrilli Anna Rita,,IT00639331008,00010,Moricone,2005-01-01
9891,Corso Umberto,34,Farmacia Rossi Brunori Snc,dottor Enrico Maria Rossi Brunori & C.,IT14560941008,00010,Montelibretti,2018-01-05
9892,Largo Mons. Giuseppe Cascioli,8,Di Ronza Vincenzo,,IT00251621009,00010,Poli,2005-01-01
9893,VIA CARLO GOLDONI,SNC,Com.Le Mentana N.2,,IT06905571003,00013,Mentana,2014-01-12
9894,Via Cavour,73,Carrello Maria,,IT07440930589,00033,Cave,2005-01-01
9895,Via Santa Maria,5,Macchiaroli Monica,,IT14927111006,00030,Castel San Pietro Romano,2019-01-06
9896,Via Trento e Trieste,36/38,Bacecci Cinzia,,IT00001791003,00030,Genazzano,2005-01-01
9897,Via Garibaldi,2,Centrale Sas,Schiappa Antonio & C.,IT07908661007,00028,Subiaco,2005-01-01
9898,Via Aldo Moro,88-90,Stazi Ubaldo,,IT00777251000,00010,Gallicano Nel Lazio,2005-01-01
9899,Via IV Novembre,8,Gidiucci Marisa,,IT00322811001,00010,Monteflavio,2005-01-01
9900,Via G. Theodoli,46,Mazze' Nicola,,IT03639691009,00020,Sambuci,2010-01-09
9902,Via IV Novembre,97/B,Berti Anna,,IT00052761004,00010,Montorio Romano,2005-01-01
9903,Piazza C. Battisti,16,Pisanti Adriano,,IT01461060622,00037,Segni,2017-01-07
9904,Via G. Leopardi,19,Farmacia Piracci,Piracci Cosetta & C. Sas,IT01771820683,00012,Guidonia Montecelio,2013-01-03
9905,Piazza Aldo Moro,15/16,Restaino Felice,,IT00698771003,00012,Guidonia Montecelio,2005-01-01
9906,Piazza S. Giovanni,37,De Michele Sergio,,IT08710440580,00014,Guidonia Montecelio,2010-01-09
9907,Via Maremmana Inferiore,300,Rossetti Sas,,IT11993721007,00012,Guidonia Montecelio,2017-01-07
9908,Piazza F. Patellani,SNC,Terrone Snc,,IT13264951008,00038,Valmontone,2017-01-07
9909,Via Brennero,24/26,Salucci Aldo,,IT10653101005,00013,Fonte Nuova,2013-01-03
9910,Via Reatina,48/A,Iampiconi Elsa,,IT03622471005,00013,Mentana,2005-01-01
9911,Via della Vittoria,23,Troilo Giovanni,,IT00798741005,00036,Palestrina,2005-01-01
9912,Piazza Roma,5,Caponera Giuseppina,,IT08050401002,00020,Canterano,2005-01-01
9913,Piazza della Queva,11,Baldinelli Marco,,IT03975131008,00011,Tivoli,2005-01-01
9914,Via Salaria,221,Palli Domenico,,IT09062190583,00018,Monterotondo,2013-01-03
9915,Piazza S. Maria Delle Grazie,5,Farmacia Comunale Apm N.4,,IT05843451005,00015,Monterotondo,2017-01-10
9916,Via Monte Bianco,59-61,Barresi Antonino,,IT07747581002,00012,Guidonia Montecelio,2005-01-01
9917,Via Rosolina,53,Sciarra Sas,,IT08584811007,00010,Tivoli,2010-01-09
9918,Via Sublacense,19,Conte,,IT11541611007,00020,Agosta,2011-01-10
9919,Corso Guglielmo Marconi,6,Proietti Gabriella,,IT09109180589,00010,Casape,2005-01-01
9920,Via dei Girasoli,30,Scaramella Simonetta,,IT08665920586,00012,Guidonia Montecelio,2005-01-01
9921,Via Provinciale,7,Rasi Giorgio,,IT04443721008,00020,Riofreddo,2005-01-01
9922,Via Della Libert�,19,Farmacia,Salute;pietro e Francesca Tornaghi Snc,IT04486531009,00024,Castel Madama,2018-01-11
9923,Via Giacomo Matteotti,6/8/10,Cucchiaroni Marco,,IT14563771006,00015,Monterotondo,2019-01-04
9924,Via Della Liberta',50,Antica Farmacia Salucci,dottoressa Brunella Cherici,IT14390771005,00018,Palombara Sabina,2018-01-11
9925,Via Tiburtina Valeria,78,Sulsenti Adriana,,IT04801891005,00019,Tivoli,2013-01-03
9926,Via Gramsci,42,Zuccarello Salvatore,,IT09931980586,00026,Licenza,2005-01-01
9927,Via Campolimpido di Tivoli,,Giovannola Fabrizio,,IT04873791000,00019,Tivoli,2005-01-01
9928,Piazza Mazzini,10,Romagnoli Gianni,,IT10178450580,00030,Labico,2005-01-01
9929,Via Costa Sole,22,Pulignano Giovanna,,IT05338841009,00020,Cerreto Laziale,2008-01-01
9930,VIA C. BATTISTI,88,Conti,Valentini Lorenzo e Giuseppe Snc,IT05096221006,00019,Tivoli,2013-01-03
9931,Via Provinciale Carchitti,33-33A,Farmacia Facciolo Francesco,,IT05241761005,00036,Palestrina,2018-01-06
9932,Via Nomentana,501,Bolle Luciana,,IT10219490587,00013,Mentana,2010-01-10
9933,Via Pio XII,60,Simeoni Roberto,,IT10374480589,00033,Cave,2013-01-03
9934,Via F. Bulgarini,28,Pangia Raffaele Vincenzo,,IT05381141000,00019,Tivoli,2005-01-01
9935,Via Palombarese,137/141,"Vita Nuova S.A.S.,",dottor Michelangel0 Mundula e C.,IT12511641008,00013,Mentana,2017-01-07
9936,Piazza Amico D'Arsoli,2/A,San Bartolomeo,dottorI A. & G. Tassone Snc,IT07700511004,00023,Arsoli,2005-01-01
9937,Piazza Rivarola,8,Minelli Snc,dottorI Giovanna e Michele Minelli,IT07745301007,00019,Tivoli,2005-01-01
9938,Via Piagge,20,Aliquo' Francesco,,IT05707031000,00020,Pisoniano,2008-01-01
9939,Viale Piave,80,Vizzaccaro Sas,dottoressa Vizzaccaro Maria Grazia,IT05762751005,00030,San Vito Romano,2010-01-10
9940,Piazza Unione,3,Biasiotti Elsa,,,00031,Artena,2005-01-01
9941,Via Lata,241,Artemisia,dottor Angelo Montecuollo Snc,IT10747041001,00049,Velletri,2015-01-10
9942,Piazza Matteotti,6,Bagni Patrizia,,IT04141401002,00013,Mentana,2005-01-01
9943,Via della Croce,13,Pellegrino Salvatore,,IT06366991005,00036,Palestrina,2005-01-01
9944,Viale Vittorio Veneto,4,Quadrini,Remo Quadrini Sas,IT10233841005,00035,Olevano Romano,2013-01-03
9945,Via Fontana Bracchi,61/A,La Salute Dr.Ssa Mirella La Verghetta,,IT06537091008,00034,Colleferro,2010-01-10
9946,Corso Umberto I,14,San Gaspare Dr.Ssa Bono Teresa,,IT01652050590,00020,Jenne,2017-01-07
9947,Viale Ungheria,3,Sofi Domenica,,IT06587911006,00027,Roviano,2005-01-01
9948,Largo Falcone,7,Ivella Simonetta,,IT08777560585,00012,Guidonia Montecelio,2005-01-01
9949,Piazza Bonaparte,9,Di Napoli Stefano,,IT06711751005,00020,Mandela,2005-01-01
9950,Via Della Vittoria,7,Farmacia Cioccoloni S.A.S.,Unica 3 S.R.L.,IT06778481009,00063,Campagnano Di Roma,2018-01-09
9951,Corso Italia,92,Altobelli Sas,"dottor D. Altobelli, A. Firriolo & C",IT11498151007,00011,Guidonia Montecelio,2017-01-07
9952,Via Salaria Vecchia,22,Nerola Dr. Francesco Palmieri,,IT02427720244,00017,Nerola,2005-01-01
9953,Piazzale Giovanni XXIII,SNC,Vecchiarino Giuseppe,,IT07319041005,00020,Cervara Di Roma,2005-01-01
9954,Piazza della Liberta',11,Baldeschi Mario,,IT00011541000,00040,Castel Gandolfo,2005-01-01
9955,Largo Nicola Ottavio Snc,,E.C.A. Genzano,,IT00000184527,00045,Genzano Di Roma,2017-01-07
9956,Piazza C. Fontana,4,Comunale N.1 Lanuvio,,,00040,Lanuvio,2005-01-01
9957,Piazza M. Mastrofini,25,Ennio Ponzi Sas,,IT10182371004,00040,Montecompatri,2017-01-07
9958,Via A. De Gasperi,52,Albalonga Spa - Farmacia 1,,IT00079660841,00041,Albano Laziale,2013-01-03
9959,Corso Trieste,3,Tacconi Silvia,,IT09587041006,00047,Marino,2008-01-09
9960,Via Monte Grappa,62,Asp Spa - Comunale N.1,,IT02315031001,00043,Ciampino,2013-01-03
9961,Piazza Pia,11,Internazionale,P. Cicconetti & C. Snc,IT10334451001,00042,Anzio,2009-01-09
9962,Piazza S. Pietro,2,San Pietro Snc,dottori Maria Letizia e Nicola Marini,IT09530881003,00044,Frascati,2013-01-03
9963,Piazza del Gesu',13,Aramini Anna E Mario Snc,,IT09169921005,00044,Frascati,2007-01-07
9964,Via Ettore Gabrielli,43,Romani Roberto,,IT00447910589,00049,Velletri,2015-01-06
9965,Piazza Borghese,"3/E/PIAZZA/MERCATO,/12",Subrizi,dottor Marco Colucci & C. Snc,IT08622631003,00078,Monte Porzio Catone,2018-01-01
9966,Via Dei Volsci,71,Farmacia Calderazzo F2 Srl,,IT12299491006,00049,Velletri,2018-01-05
9967,Piazzale Ugo La Malfa,2,Comunale N.2 Lanuvio Pascolare,,IT02128361009,00040,Lanuvio,2013-01-03
9968,Via Silvio Spaventa,10,Scarfo'  Sas,dottor Scarfo' Giovanni,IT10750871005,00040,Rocca Di Papa,2011-01-03
9969,Via del comune,66,Farmaciacesaroni Snc,Dottoresse Laurae Luisa,IT15006461006,00049,Velletri,2019-01-12
9970,Corso Trieste,55,Farmacia Franceschetti S.A.S.,dottor Fabio Amici & C.,IT13293081009,00047,Marino,2018-01-04
9971,Piazza Kennedy,50/A,Comunale Ciampino 2,,IT02315031001,00043,Ciampino,2013-01-03
9972,Corso del Popolo,7,Ghelfi Mauro,,IT00327391009,00046,Grottaferrata,2005-01-01
9973,Via del Mare,22,Camerucci Giancarlo,,IT00110261005,00040,Albano Laziale,2005-01-01
9974,P.za Garibaldi,53,Comunale N.3 Marino,,IT05447451005,00047,Marino,2008-01-03
9975,Via dei Mille,36,Comunale N.4 Marino Cava,Selci,,00047,Marino,2005-01-01
9976,Via Palmiro Togliatti,1,Comunale Genzano,,,00045,Genzano Di Roma,2013-01-03
9977,Via Napoli,50,Santa Eurosia Snc,Montecuollo Raffaele,IT10747031002,00076,Lariano,2017-01-12
9978,Piazza Mazzini,34,Molinari Franco,,IT00437731003,00049,Velletri,2005-01-01
9979,Via Nettunense Vecchia,82,Barducci Stefania,,IT10667251002,00040,Marino,2010-01-01
9980,Via Virgilio,27,Pomezia Servizi Spa - Comunale 1,,IT05275911005,00040,Pomezia,2010-01-04
9981,Via Nettunense,165,Farmacia Ameli S.A.S.,,IT13787361008,00047,Marino,2017-01-07
9982,Piazza Cavalieri Di Vittorio Veneto,9,Farmacia Orsenigo,,IT11502351007,00048,Nettuno,2018-01-05
9983,Via Carlo Casini,165,Farmacap - Comunale Dragoncello,,IT05903241007,00126,Roma,2013-01-03
9984,Via Casilina Km 23,400,Farmacia Giannini Snc,Francesco e Gianluca Giannini,IT14111911005,00040,Montecompatri,2018-01-02
9985,Via Ardeatina,289,Farfarelli Enzo,,IT02791600584,00040,Anzio,2017-01-07
9986,Via Roma,23,D'Apolito Dr.Ssa Giuseppina,,IT12504531000,00040,Rocca Di Papa,2017-01-07
9987,Largo G. da Montesarchio,10-14,San Marco Sas,Petitti Marianna & C.,IT09175941005,00125,Roma,2013-01-03
9988,Viale Francia,98,Pomezia Servizi Spa - Comunale 2,,IT05275911005,00040,Pomezia,2019-01-01
9989,Via Fontana Di Papa,5/-/5A/-/5B,Ferretti Sas,dottor Andrea Ferretti,IT12385281006,00072,Ariccia,2017-01-12
9990,Via della Liberazione,78,Scacciapensieri,,IT07494501005,00048,Nettuno,2005-01-01
9991,Viale Tor S. Lorenzo,139,Com.Le Ardea (tor S.Lorenzo),,,00040,Ardea,2019-01-01
9992,Piazza Mazzini,16/18,Scandellari Alessandro,,IT00718711005,00048,Nettuno,2005-01-01
9993,Via fracesi,164/H,"Comunale 3 ""dei Francesi""",,IT02315031001,00043,Ciampino,2007-01-07
9994,Via Del Corso,1,Com.Le Ospedale Velletri,,,00049,Velletri,2019-01-01
9995,Viale Delle Cerquette,25,Comunale Ariccia L.Spolverini,,IT02850270584,00072,Ariccia,2017-01-12
9996,Via Nettunense,209,Milo,Villagrazia F. Saverio,IT00434641007,00042,Anzio,2005-01-01
9997,Via Varrone,17,Pomezia Servizi Spa - Comunale 3,,IT05275911005,00040,Pomezia,2019-01-01
9998,Via S. Giacomo,SNC,De Benedetto Giovanni,,IT00185041001,00048,Nettuno,2005-01-01
9999,Via Nettunense,299,Farmacia,Stazione;pagliacci Pierpaolo,IT13586091004,00040,Anzio,2017-01-07
10001,Via Morena,162-164,Asp Spa - Comunale 4,,IT02315031001,00043,Ciampino,2019-01-01
10002,Via Ardeatina,170,Galassi Sas,,IT11495021005,00042,Anzio,2017-01-07
10003,Via Torcegno,45,Comunale Castel Fusano Infernetto,,IT05903241007,00122,Roma,2007-01-09
10004,Via Roma,123,Ziaco Maria Pia,,IT00847431004,00040,Pomezia,2017-01-07
10005,Via Matteotti,7,Carafa Jacobini Federica,,IT08762601006,00044,Frascati,2006-01-06
10006,Via Danimarca,185/187,Turco Stefano,,IT09101151000,00040,Pomezia,2007-01-04
10007,Via Alcide de Gasperi,2,Albertazzi Paola,,IT08681840586,00040,Pomezia,2005-01-01
10008,Via degli Olmi,77,Di Tullio Massimo,,IT00579331000,00040,Rocca Priora,2013-01-03
10009,Via Roma,208,Urbani Massimo,,IT04928261009,00076,Lariano,2017-01-12
10010,Via Cicerone,2,Europa,Timpano Ugo & C. Snc,IT03833781002,00042,Anzio,2013-01-03
10011,Viale Salvo D'Acquisto,16,Core Alfonso,,IT09125050584,00049,Velletri,2005-01-01
10012,Via Prati,40,Comunale N. 8,,,00040,Marino,2013-01-03
10013,via Frascati,62/-/64,Califano Giuseppe,,IT04104021003,00030,Colonna,2013-01-03
10014,Via NISO,16/24,Farmacia Bottari S.R.L.,,IT15038611008,00040,Ardea,2019-01-08
10015,Via Risorgimento,2/C,"Farmacie Marconi Sas, Sede: Farmacia Villa Ferraioli",,IT09657681004,00041,Albano Laziale,2019-01-04
10016,Piazza Togliatti,41,Farmacia Fiorelli Srl,,IT15034481000,00047,Marino,2019-01-08
10017,Corso della Repubblica,195,Donfrancesco Snc,,IT04388481006,00049,Velletri,2005-01-01
10019,Via Ovidio,91,Santoni Silvia,,IT09470160582,00040,Pomezia,2005-01-01
10020,Piazza Vittime del Fascismo,15,Carnevali Andrea,,IT04519661005,00046,Grottaferrata,2005-01-01
10021,Corso Matteotti,132,De Marchis Alessandro,,IT04656471002,00041,Albano Laziale,2010-01-10
10022,Via Belardi,17,Carafa Emidio,,IT04660391006,00045,Genzano Di Roma,2005-01-01
10023,Via Nettunense,192,"Marini Snc Dr.Costanzo,nicola,ml",,IT04571781006,00040,Albano Laziale,2007-01-11
10024,Corso Matteotti,83/8,Satulli Marco,,IT04700991005,00041,Albano Laziale,2010-01-09
10025,Via Santa Maria Goretti,68,Puteri Ernesto,,IT04748871003,00048,Nettuno,2005-01-01
10026,Via Antonio Gramsci,39-41,Farmacia Internazionale,Pierandrea Cicconetti & C. Snc Sede Sirena,IT10334451001,00042,Anzio,2019-01-06
10027,Piazza Garibaldi,16,Farmacia Barone S.A.S.,dottoressa Maria Antonella Barone,IT14499591007,00048,Nettuno,2018-01-05
10028,Via Ennio Visca,2,Providente Andrea,,IT12670781009,00048,Nettuno,2017-01-07
10029,Via Olanda,2,Santoni Sas,dottor Franco Santoni & C.,IT11106261008,00040,Pomezia,2011-01-01
10030,Via Laurentina,125,Pomezia Servizi Spa - Comunale 4,,IT05275911005,00040,Pomezia,2019-01-01
10031,Viale Vittorio Veneto,100-102,Farmacia Parisi Dott. Alessandro,,IT02958900603,00046,Grottaferrata,2018-01-11
10032,Via Sebastiano Silvestri,124-124/A,Marguati Maria Cristina,,IT10145190582,00045,Genzano Di Roma,2005-01-01
10033,Viale del Lavoro,1,Peretti E Santori Snc,,IT05126081008,00043,Ciampino,2005-01-01
10034,Via Tuscolo,1,Costanzo Laura,,IT10154500580,00078,Monte Porzio Catone,2018-01-01
10035,Corso V. Emanuele,24,Faina Beatrice,,IT09776050586,00040,Nemi,2005-01-01
10036,Viale dei Coccei,2,Spaziani Adriana,,IT05626971005,00044,Frascati,2005-01-01
10037,Via Tuscolana Km 29,900,Farmacia Comunale Buero,,IT02315031001,00040,Rocca Priora,2019-01-01
10038,Via Francesco Marini,1,Comunale Frascati Azienda Speciale,,IT07531151004,00044,Frascati,2019-01-01
10039,Via Genazzano,45,Servizi Intercomunali Sas Dio Mastrovincenzo Mauro & C.,,IT05716021000,00038,Valmontone,2013-01-03
10040,Viale Roma,53,Santa Lucia,dottor Gualano Michele & C. Snc,IT05819701003,00049,Velletri,2005-01-01
10041,Via Emilia Romagna,134,Comunale Genzano N. 3,,IT01038071005,00045,Genzano Di Roma,2019-01-01
10042,Via Mura dei Francesi,23,Eredi De Laurenzi,dottoresse Anna e Lucia Peretti & C. Snc,IT05970251004,00043,Ciampino,2005-01-01
10043,Piazza Corte,6,Burchieri Dr: Roberta,,IT01789850854,00072,Ariccia,2017-01-12
10044,Largo Genova,8,Bartolomucci Roberta Francesca S.A.S.,,IT12900761003,00040,Ardea,2017-01-07
10045,Via Marcantonio Colonna,2,Farmacia Villa Desideri S.A.S.,dottoressa Maria Angela Lidonnici,IT14405451007,00047,Marino,2018-01-03
10046,Via Crocifisso,,Comunale Crocifisso,,IT01125551000,00072,Ariccia,2017-01-12
10047,Via Olivella,7-9-11,Comunale N.2 Albano,,IT07156011004,00041,Albano Laziale,2005-01-01
10048,Via Rossini,12/A/C,Picciolo Maria,,IT00407660836,00041,Albano Laziale,2005-01-01
10049,Piazza Dante Alighieri,9,Passarella Nunziato,,IT03698800657,00072,Ariccia,2017-01-12
10050,Via Circonvallazione di Ponente,213,Morrone Paolo,,IT06337131004,00049,Velletri,2005-01-01
10051,Viale San Nilo,77-81,San Nilo Dr.Ssa Anna Rita Macchiagodena,,IT06585821009,00046,Grottaferrata,2005-01-01
10052,Via Ugo La Malfa 32/38,,Comunale 2 Velletri,,IT06679251006,00049,Velletri,2017-01-07
10053,Via Fratelli Wright,39/C/D,Ripoli Roberto,,IT02458330780,00043,Ciampino,2005-01-01
10054,Via Col di Lana,148/166,Senesi Dr.  Alfredo,,IT00182941005,00043,Ciampino,2008-01-01
10055,Via Aldo Moro,19,Europa,Timpano Ugo & C. Snc,IT09511801004,00048,Nettuno,2013-01-03
10056,Via Vittorio Emanuele,45,Minelli David,,IT01985340569,01010,Monte Romano,2010-01-09
